Time,Node A,Node B,Node C,Node D,Node E,Node F
2021-08-13 02:00:00,8970086319.0,8994146599.0,80298.45437,131714871.2,36165848.49,740363.4328
2021-08-13 03:00:00,10149311978.0,8552264551.0,35919525.06,100223686.0,21159447.08,746212.0908
2021-08-13 04:00:00,9301188119.0,7500680708.0,21065.63972,70073839.98,16249949.64,678526.2578
2021-08-13 05:00:00,7228954063.0,6965609672.0,21475.94632,128992933.9,19523889.59,672975.7641
2021-08-13 06:00:00,9242200143.0,6172366457.0,51518.89917,58866674.95,18381872.54,677685.1013
2021-08-13 07:00:00,7416480178.0,9635806470.0,21527.23653,20316624.96,21687528.73,677359.8712
2021-08-13 08:00:00,8278537418.0,7829477275.0,21243.71778,19428560.09,58218649.18,677550.8385
2021-08-13 09:00:00,10881128975.0,12388570527.0,24713355.82,14783344.39,19497708.98,677022.9592
2021-08-13 10:00:00,9546726112.0,12801718948.0,50775389.22,4394917.523,36153106.52,685454.7403
2021-08-13 11:00:00,7643705017.0,11024104727.0,21741.58215,9698271.813,16585095.72,784819.0963
2021-08-13 12:00:00,10244005691.0,9859388382.0,51243.41257,14461670.83,92615261.84,729248.9136
2021-08-13 13:00:00,14108750660.0,10049794534.0,22102.66958,18243607.19,81593895.25,1113077.905
2021-08-13 14:00:00,13736708119.0,10071297080.0,57547.67951,26272813.64,145876160.6,1265286.243
2021-08-13 15:00:00,10347234662.0,11840284459.0,16157996.14,34564694.1,137347311.6,1176182.119
2021-08-13 16:00:00,12210289862.0,12973910248.0,22812.66972,18841957.31,143918566.4,1083259.674
2021-08-13 17:00:00,12281128034.0,10909613939.0,21992.17764,22407423.56,138150508.4,1194138.554
2021-08-13 18:00:00,16484546094.0,11049353319.0,31789171.85,25535179.62,141935445.7,1281663.728
2021-08-13 19:00:00,16264159771.0,19107440887.0,21155.31639,19779156.48,160849543.1,1116248.51
2021-08-13 20:00:00,14938670688.0,18524303020.0,40703.33514,19879773.62,179607891.6,1216132.595
2021-08-13 21:00:00,10779799561.0,14600534756.0,36694289.16,20224184.54,127130133.1,1093525.19
2021-08-13 22:00:00,9462307808.0,11272593181.0,49449.62167,7422387.425,126174154.8,887313.5736
2021-08-13 23:00:00,9275977579.0,10536660818.0,86572.92246,83114945.72,58926530.4,879407.447
2021-08-14 00:00:00,10244186435.0,8358759969.0,21849.31396,203735541.9,31649684.2,753469.4834
2021-08-14 01:00:00,10287085585.0,8452519900.0,21346.7625,276241634.5,18811107.07,707544.0724
2021-08-14 02:00:00,15968935192.0,10618347195.0,51040267.39,154276041.3,16369267.05,747338.9269
2021-08-14 03:00:00,11942860885.0,7986203814.0,24717984.42,69582360.8,16950876.01,2103825.486
2021-08-14 04:00:00,11226146306.0,7272904007.0,21847.1959,120132213.9,24580595.63,3057556.598
2021-08-14 05:00:00,9874905258.0,9340093797.0,60626.45535,162261184.6,27231707.78,751013.288
2021-08-14 06:00:00,10438592421.0,9724772017.0,57978.83118,146797352.6,89213057.42,703723.6583
2021-08-14 07:00:00,11486668196.0,11306444160.0,21417.82292,171694357.9,61546840.39,733348.5184
2021-08-14 08:00:00,12976981836.0,16755476350.0,24669452.74,128753878.1,71147510.23,705264.2853
2021-08-14 09:00:00,12431910084.0,21192706516.0,22443.58417,95688402.69,15398751.24,730213.8086
2021-08-14 10:00:00,13795787911.0,14150514830.0,50712624.27,19118038.09,16753772.91,748455.6989
2021-08-14 11:00:00,14625194480.0,13660594415.0,62886.72243,9748972.396,77994384.37,791180.9887
2021-08-14 12:00:00,12237138729.0,12062152692.0,47919.85083,21768325.58,38649917.41,803786.5272
2021-08-14 13:00:00,13206530919.0,15099248676.0,23107521.34,24147325.0,153747924.3,1158805.568
2021-08-14 14:00:00,10865737796.0,16916534707.0,21253.08042,23694048.09,149717745.1,1125960.953
2021-08-14 15:00:00,9952481797.0,15568787630.0,21191.6584,25440132.11,136482807.9,1160003.935
2021-08-14 16:00:00,8262765806.0,15199891660.0,56410.49271,22225353.74,139327468.7,1254080.182
2021-08-14 17:00:00,9445793389.0,15739297940.0,21647.92007,27960247.0,167869114.2,1087471.999
2021-08-14 18:00:00,9347689339.0,15969178189.0,40020414.07,17063184.55,221998669.4,1150649.022
2021-08-14 19:00:00,10575604139.0,15223478118.0,24850485.57,29658059.27,238949210.3,1194256.901
2021-08-14 20:00:00,9413059804.0,13059480846.0,29010417.22,25442704.83,199370214.6,1186706.054
2021-08-14 21:00:00,9914039894.0,9827201246.0,21433.44403,12969548.98,194639711.9,944133.0139
2021-08-14 22:00:00,9807428845.0,10545639343.0,21137.10236,12402574.14,210389578.7,881625.7169
2021-08-14 23:00:00,10696773189.0,7771053759.0,51462.67302,9140601.424,73702001.06,701336.2703
2021-08-15 00:00:00,10376441727.0,10321024297.0,30228.03743,35234714.12,39320487.2,693637.3831
2021-08-15 01:00:00,10916711690.0,13142163888.0,21927.35035,36775587.76,35891412.98,773704.5445
2021-08-15 02:00:00,8203292861.0,14611456404.0,40341491.48,58380781.32,86690999.31,694460.8135
2021-08-15 03:00:00,7762843729.0,13572198576.0,52184.83507,62894149.15,34479114.01,1794527.645
2021-08-15 04:00:00,8166019897.0,13702443740.0,24668200.18,50156802.01,37041966.67,2966928.879
2021-08-15 05:00:00,8681659463.0,13011311358.0,50391.01007,36243340.92,40343660.01,784702.1209
2021-08-15 06:00:00,12586909361.0,12213142179.0,28874.97674,52733540.13,58816105.99,754522.7787
2021-08-15 07:00:00,14200928811.0,10225590538.0,21794.02299,56979659.4,38551635.54,680377.9347
2021-08-15 08:00:00,14226717408.0,13485735795.0,21688.85896,51854695.59,29223594.68,681483.201
2021-08-15 09:00:00,15954219735.0,13054962031.0,53267.51896,61268394.02,90226394.88,693244.8433
2021-08-15 10:00:00,14132928586.0,10981899074.0,62822631.02,65526460.6,72889510.46,749295.5215
2021-08-15 11:00:00,8896671230.0,7235800392.0,22554.14917,68331944.68,39039941.28,777629.9343
2021-08-15 12:00:00,8876562802.0,8462073261.0,24661194.6,59047769.87,51540823.21,763684.4772
2021-08-15 13:00:00,8365008435.0,8889920755.0,54678.51889,59373291.05,121704998.3,1119398.777
2021-08-15 14:00:00,9029832897.0,7042964565.0,59980.51701,46837832.7,174432532.5,1443270.847
2021-08-15 15:00:00,9458072348.0,11691259494.0,31317289.24,21348961.67,210162651.9,1109446.599
2021-08-15 16:00:00,9635165079.0,12428786006.0,21943.72181,17737129.93,152688300.1,1092380.448
2021-08-15 17:00:00,9852708402.0,13980443521.0,80994.87806,19719427.46,155810837.8,752100.4837
2021-08-15 18:00:00,15056419315.0,11936356751.0,21364.77847,16809729.64,177030853.1,896507.3571
2021-08-15 19:00:00,12356229570.0,10142733663.0,61778477.34,32992849.26,166819959.5,1017991.099
2021-08-15 20:00:00,9066618603.0,7602300152.0,63990.73437,25232248.42,156378790.1,863878.6602
2021-08-15 21:00:00,15228772505.0,7332856521.0,21194.29938,17265262.11,146276418.9,830008.8297
2021-08-15 22:00:00,10022945892.0,12986111930.0,21620.55069,13208807.87,181292426.6,822302.5099
2021-08-15 23:00:00,12820760963.0,9506961179.0,25186112.14,10596971.46,103955060.6,592395.0368
2021-08-16 00:00:00,9000503981.0,9290215300.0,23721.52292,37655139.33,66786245.87,2403340.278
2021-08-16 01:00:00,10712897588.0,8242836372.0,55887.01063,28456303.64,25477004.41,1232504.247
2021-08-16 02:00:00,9068592128.0,8295490262.0,28387086.18,48276105.06,25095268.63,617385.9742
2021-08-16 03:00:00,9540486924.0,7677515968.0,22269.72688,48617563.22,28413192.48,1932874.359
2021-08-16 04:00:00,8510644741.0,5213586474.0,21916.98632,63300894.76,62201377.54,2933109.733
2021-08-16 05:00:00,8456153490.0,2139036891.0,22289.88778,54899358.02,35471437.9,630485.8976
2021-08-16 06:00:00,20006988813.0,2868102662.0,22031.31528,59977404.25,24253939.37,565156.9656
2021-08-16 07:00:00,12807024140.0,6791012751.0,98392.59688,51577595.46,24527282.99,556972.121
2021-08-16 08:00:00,10405713850.0,6108287688.0,49981628.34,58216125.01,20260540.32,566628.5401
2021-08-16 09:00:00,11394793412.0,6072779792.0,23326.65597,52181603.62,56604050.76,564497.6261
2021-08-16 10:00:00,10016712745.0,8023656743.0,24666417.48,40048502.32,21448507.02,571325.0759
2021-08-16 11:00:00,12562416629.0,9506515505.0,41773.19826,27547531.35,23452260.66,604235.2379
2021-08-16 12:00:00,8792677396.0,9310577626.0,54896.57896,38062917.39,150493055.1,683249.2204
2021-08-16 13:00:00,10221597467.0,6543176075.0,24758410.07,20036680.37,124304099.0,924074.5219
2021-08-16 14:00:00,13392119275.0,4467594093.0,54700.94681,19192792.83,174436626.7,1659630.421
2021-08-16 15:00:00,12982886178.0,4086139309.0,71460026.09,19143019.23,194800001.6,1203611.962
2021-08-16 16:00:00,18371111396.0,3047451662.0,57863.58708,16222067.92,300272742.8,1157158.779
2021-08-16 17:00:00,16620921813.0,4828921096.0,24643771.52,15856343.56,315514008.5,1036101.809
2021-08-16 18:00:00,21619105940.0,5125418930.0,24700892.55,36730358.71,188906983.9,1019912.775
2021-08-16 19:00:00,18137887546.0,6453885273.0,24698173.72,28387754.63,188663068.5,1241535.761
2021-08-16 20:00:00,18730964311.0,5657546563.0,30482.90299,20120921.6,172407770.7,1651054.542
2021-08-16 21:00:00,15610554179.0,5178964817.0,83172.82438,43044551.8,122194455.3,1148365.788
2021-08-16 22:00:00,19054586312.0,2379681663.0,21794.3884,19731544.92,138023145.7,1194664.045
2021-08-16 23:00:00,14787901375.0,2085902762.0,63885126.96,84837793.88,72966461.95,1231985.2
2021-08-17 00:00:00,17737195677.0,3069243665.0,29690.77194,196958807.3,76253172.34,1003803.527
2021-08-17 01:00:00,17326076871.0,6319198416.0,60138268.71,222006206.8,21619729.44,1055020.745
2021-08-17 02:00:00,18828506995.0,7044679592.0,22522.53549,127290536.5,22690357.28,1065399.853
2021-08-17 03:00:00,16139901531.0,5714077077.0,60442.56354,238993111.1,19949997.61,2379097.314
2021-08-17 04:00:00,19848449675.0,7069869049.0,22328.94368,189516189.3,69735643.91,3480786.938
2021-08-17 05:00:00,22484035373.0,6625981782.0,38236.93153,92191072.73,16162503.05,1042237.827
2021-08-17 06:00:00,21099858517.0,4659457431.0,82494.81944,61517180.29,17613854.29,1003742.456
2021-08-17 07:00:00,17650774909.0,8142767309.0,22122.24278,59683273.42,67923067.44,978931.1077
2021-08-17 08:00:00,17456433402.0,7519555857.0,77693542.81,53781479.5,74256930.89,977718.4558
2021-08-17 09:00:00,19214876597.0,9996237404.0,51858.83264,58566091.72,14257911.4,980444.7196
2021-08-17 10:00:00,26664463932.0,14256610431.0,24332152.86,28215520.53,15943912.99,982644.2917
2021-08-17 11:00:00,23321688669.0,13704770864.0,66054684.97,6118749.516,17448097.85,1069566.883
2021-08-17 12:00:00,21134189082.0,11998788695.0,24016.59722,7706119.328,15606366.97,1036152.922
2021-08-17 13:00:00,18880045838.0,9565343315.0,22421.02215,17796877.82,60473342.98,1164517.099
2021-08-17 14:00:00,17254818631.0,10324723417.0,37766893.28,12723856.64,21116290.61,1150250.209
2021-08-17 15:00:00,19243668574.0,11262197980.0,93597.25646,30206099.08,27228151.69,1088887.595
2021-08-17 16:00:00,18396157841.0,11617743653.0,22148.72493,7792016.623,28572247.67,1112708.946
2021-08-17 17:00:00,15039186484.0,12024695329.0,51874123.93,7853079.167,32748047.93,986858.5409
2021-08-17 18:00:00,20714183070.0,11624147402.0,19271.47035,7289116.67,54314838.97,1218675.709
2021-08-17 19:00:00,16006614595.0,12244664045.0,18987.77625,11435986.56,49117674.42,1073442.757
2021-08-17 20:00:00,12356622634.0,9277641095.0,49203.05535,16244168.45,31082861.57,1041428.778
2021-08-17 21:00:00,10727984958.0,8285517928.0,16060.01479,21690481.35,25404498.21,1074391.274
2021-08-17 22:00:00,10832479982.0,10836048008.0,43466.145,14134848.89,69697989.43,887467.5427
2021-08-17 23:00:00,11337952772.0,8844394882.0,15722.91667,30644359.11,21654098.64,825840.1823
2021-08-18 00:00:00,9809315523.0,8824941729.0,15747.67764,37785419.32,22124933.83,833650.2157
2021-08-18 01:00:00,11943625961.0,9400550293.0,15760.93826,40013597.9,21495570.09,821409.9039
2021-08-18 02:00:00,10547252809.0,6507955229.0,16891.89271,47110798.87,12858622.39,884872.6899
2021-08-18 03:00:00,9067732410.0,6278133233.0,15970.67868,50574357.06,16957801.5,2292967.856
2021-08-18 04:00:00,9239418048.0,7814448466.0,15890.44993,50552807.96,65524589.92,2912865.352
2021-08-18 05:00:00,8032043765.0,9391543976.0,16268.26826,54084831.55,17911275.17,846364.9815
2021-08-18 06:00:00,9783221449.0,12373272397.0,15875.20049,58411193.4,15816773.47,825475.553
2021-08-18 07:00:00,7036303827.0,13998680957.0,15891.29618,62116962.67,21923282.09,824672.7465
2021-08-18 08:00:00,7288940904.0,9485816689.0,15988.77076,102738990.7,14134920.21,812555.461
2021-08-18 09:00:00,7230021408.0,7540092416.0,16366.81361,186929428.9,10923102.51,817932.6766
2021-08-18 10:00:00,8336041682.0,9865516891.0,16010.90993,214418479.3,13290623.32,792020.8063
2021-08-18 11:00:00,5944659039.0,9794792085.0,16025.74854,98643125.94,14176329.76,858034.4655
2021-08-18 12:00:00,7494528870.0,10842581050.0,16139.4934,205308327.4,7542355.451,948801.0413
2021-08-18 13:00:00,5624876702.0,7461904234.0,16674.29917,207592252.7,64688447.14,1128238.291
2021-08-18 14:00:00,6735049402.0,7236439148.0,51348.76799,137743034.5,19394476.97,877359.1538
2021-08-18 15:00:00,5481491116.0,8494975477.0,16402.12875,49869098.28,16902677.57,865155.8159
2021-08-18 16:00:00,7915188028.0,10260547530.0,16952.27896,30966815.92,16871852.86,852258.5831
2021-08-18 17:00:00,7064310541.0,7126878107.0,44439.38861,22967353.35,20444687.64,800806.0184
2021-08-18 18:00:00,7015753870.0,8567449282.0,17299.47674,108765316.9,23334575.79,563228.3214
2021-08-18 19:00:00,9506487305.0,6629859212.0,17376.76854,156279952.4,48779960.0,540136.6579
2021-08-18 20:00:00,6049740803.0,6009653164.0,17259.21549,154991551.9,82826612.8,541400.2147
2021-08-18 21:00:00,7275924615.0,9454558825.0,16824.75458,168244964.8,21247779.55,540845.3805
2021-08-18 22:00:00,5863660570.0,9953197854.0,16350.07056,151889125.6,21132692.07,642788.3186
2021-08-18 23:00:00,7667123862.0,10202895991.0,16369.69294,155769463.7,26425568.88,529455.8269
2021-08-19 00:00:00,7406379601.0,8626640555.0,24139.82688,154691705.1,17486626.6,536923.4636
2021-08-19 01:00:00,7614008324.0,7025186442.0,16516.04528,79985788.99,18129852.06,476321.47
2021-08-19 02:00:00,6701339102.0,8589682137.0,16958.44903,27638912.11,16785397.54,398423.1247
2021-08-19 03:00:00,9616389689.0,9435554476.0,16549.45021,13874694.2,14712390.04,517913.8608
2021-08-19 04:00:00,10711198541.0,11455028730.0,32297.28097,5531310.944,17908313.3,404509.545
2021-08-19 05:00:00,11834834665.0,14651625388.0,16363.84215,12065724.95,22135502.77,396160.2231
2021-08-19 06:00:00,7732998955.0,13888792720.0,16442.01347,2869069.428,19201022.26,446399.025
2021-08-19 07:00:00,5359713945.0,12550759620.0,16478.88014,7895380.503,13807665.1,379600.5349
2021-08-19 08:00:00,7802831809.0,12781284676.0,16188.97118,45585679.32,16981588.21,382643.7707
2021-08-19 09:00:00,5949059357.0,10859446295.0,15889.5325,18385074.81,54257133.62,382155.768
2021-08-19 10:00:00,5444537858.0,15476281347.0,15719.19014,2442891.734,11398796.99,380095.3097
2021-08-19 11:00:00,5772329036.0,19321045222.0,15856.08326,8685063.455,8528862.958,378912.323
2021-08-19 12:00:00,5398027151.0,19362181015.0,15696.8534,4564909.026,9637026.483,378838.2622
2021-08-19 13:00:00,7686130664.0,12481534045.0,43571.99771,3477525.198,11227387.06,378644.9666
2021-08-19 14:00:00,7742244198.0,12360434942.0,16146.99285,3497822.676,13465927.33,379393.5762
2021-08-19 15:00:00,7565410616.0,9803269419.0,46527.10535,15275576.27,18216477.6,383800.7135
2021-08-19 16:00:00,7799603595.0,9363086275.0,15607.02549,3238202.492,72944781.86,448651.1724
2021-08-19 17:00:00,6702602032.0,12791278112.0,15714.25194,4603321.848,23061527.47,404902.1631
2021-08-19 18:00:00,6617159563.0,16054512131.0,15709.96153,3183751.505,24523310.04,408009.1332
2021-08-19 19:00:00,6581309081.0,12066496032.0,15577.41861,3309640.723,19391854.65,402409.6569
2021-08-19 20:00:00,5806142951.0,7461906113.0,15567.89569,3493752.812,21422059.24,397527.7244
2021-08-19 21:00:00,5891806539.0,10874306578.0,16165.97389,4959415.415,55136474.65,399339.4684
2021-08-19 22:00:00,5397622008.0,14858532906.0,15966.07444,32341307.41,23104586.24,397715.0327
2021-08-19 23:00:00,5827038833.0,12152814263.0,15970.70191,54082702.51,24432628.68,404575.0984
2021-08-20 00:00:00,8412276040.0,16196451501.0,15760.66917,47918689.29,19903756.09,395664.9701
2021-08-20 01:00:00,6878239132.0,11197626249.0,15698.0066,53249671.1,13456208.5,454483.6575
2021-08-20 02:00:00,5348456392.0,13012280409.0,15914.00924,48242204.15,20453050.11,419124.6173
2021-08-20 03:00:00,6523143907.0,15806606693.0,15953.6359,54564485.53,18660673.86,482492.3505
2021-08-20 04:00:00,7074085155.0,11206096849.0,45483.6625,39109968.17,21556047.39,488131.0851
2021-08-20 05:00:00,4681442938.0,7939765951.0,16123.95097,31420399.32,14411201.76,405379.2121
2021-08-20 06:00:00,6813253949.0,8643661807.0,16307.02208,16208247.33,29393411.79,413059.4267
2021-08-20 07:00:00,5582120040.0,8941209464.0,16397.56667,7318046.495,17550420.79,396067.817
2021-08-20 08:00:00,9898801745.0,7699880405.0,16255.08854,7420333.835,10418671.3,398488.2122
2021-08-20 09:00:00,8778384096.0,7575455813.0,16860.3741,8470206.558,14985502.37,484753.9478
2021-08-20 10:00:00,13153840244.0,7884078815.0,16542.55958,3975169.172,15454257.2,459670.6688
2021-08-20 11:00:00,13567143016.0,11239299618.0,16757.05083,7595848.717,16563201.43,449363.973
2021-08-20 12:00:00,9164014072.0,8303070475.0,16585.74938,12804816.79,30021572.2,557091.4974
2021-08-20 13:00:00,10209943668.0,14523162419.0,17020.35528,12585735.48,79798306.74,809855.1282
2021-08-20 14:00:00,6692471652.0,15658760025.0,19734.23576,16082213.98,96925506.94,902826.4336
2021-08-20 15:00:00,9167832971.0,16429491204.0,67343.53278,19559015.91,149407982.3,702381.8744
2021-08-20 16:00:00,9271568181.0,20607745446.0,32772.12618,18175897.63,163546849.4,649117.437
2021-08-20 17:00:00,9403057474.0,14716342868.0,33055.24563,15756621.96,204260847.0,934769.3397
2021-08-20 18:00:00,8159899760.0,16360640615.0,43358.89076,23731269.79,211189879.0,1142577.172
2021-08-20 19:00:00,7210556093.0,18496924708.0,44889.18646,29662061.26,213022494.7,1141843.634
2021-08-20 20:00:00,8625392785.0,14412228144.0,140782.9106,25217952.82,226189948.1,1190620.386
2021-08-20 21:00:00,8055254395.0,13243880872.0,43644552.27,26182430.82,194576046.8,1065284.905
2021-08-20 22:00:00,8845817433.0,16164197834.0,113911117.4,17779228.54,193618389.2,814563.0794
2021-08-20 23:00:00,12689756879.0,14442524475.0,34324.01956,96497231.18,119506295.8,949299.0872
2021-08-21 00:00:00,8666314480.0,14997335011.0,56026.7116,206844180.5,89928048.28,788902.6314
2021-08-21 01:00:00,7592083748.0,17263027145.0,64312.54882,160561144.5,13737382.21,722495.7046
2021-08-21 02:00:00,8404602804.0,19043215497.0,82786267.94,115071846.7,20169703.36,726597.2814
2021-08-21 03:00:00,7872548821.0,18123851020.0,69742.75896,154640537.3,68724179.37,1809766.073
2021-08-21 04:00:00,8714169487.0,12555306747.0,43044533.8,131804698.6,15977184.61,2522352.954
2021-08-21 05:00:00,7052948126.0,8781718434.0,55707.56917,142813903.0,57460492.06,757012.6901
2021-08-21 06:00:00,8875003714.0,6893881626.0,43659434.66,162400400.5,54407277.57,733777.3921
2021-08-21 07:00:00,8463672480.0,6610655834.0,63764.99465,136861713.3,8405294.273,720183.4719
2021-08-21 08:00:00,9564896894.0,6640342509.0,83175.42403,158950004.1,5193957.396,728889.1606
2021-08-21 09:00:00,10601007452.0,7763985261.0,82815810.57,64842577.73,4735315.285,727304.9867
2021-08-21 10:00:00,8593015988.0,8326213352.0,43751573.95,8309223.483,5381727.98,771972.4956
2021-08-21 11:00:00,8542038155.0,8873708850.0,35670.25368,14747769.36,8709434.498,798094.4114
2021-08-21 12:00:00,8542156040.0,11517173745.0,82755003.81,15885733.43,28823363.39,880296.8182
2021-08-21 13:00:00,9352208465.0,11325187933.0,34396.17799,22502368.3,96010498.24,990382.3813
2021-08-21 14:00:00,10265173517.0,9280550303.0,96701.96924,25089521.02,131749833.6,1083602.578
2021-08-21 15:00:00,13279742770.0,15213721396.0,132828313.3,38076405.76,118352294.2,1161966.465
2021-08-21 16:00:00,19178667143.0,12228047021.0,43761372.65,33604699.86,249603136.1,1059271.685
2021-08-21 17:00:00,14364587814.0,12933525882.0,66038.27715,38694926.76,199555867.8,1012751.326
2021-08-21 18:00:00,13714553248.0,16405516851.0,81641061.71,32469639.07,186758641.9,946872.4822
2021-08-21 19:00:00,13896282191.0,15761724881.0,31826476.15,32110900.88,231005005.3,965284.0656
2021-08-21 20:00:00,14466733696.0,18980304797.0,31922.30819,29054315.64,277285284.3,1037001.65
2021-08-21 21:00:00,12544859182.0,17611787286.0,82536067.73,23456124.32,192677280.1,1154937.632
2021-08-21 22:00:00,11197899844.0,11713928760.0,43738856.05,17708109.55,95275546.28,1223299.783
2021-08-21 23:00:00,10030720903.0,10166073202.0,31407203.12,10743126.05,52361139.13,1082615.154
2021-08-22 00:00:00,11731399915.0,10520995203.0,43683115.95,62702250.69,62048639.67,1079487.461
2021-08-22 01:00:00,8404693253.0,9280303386.0,64281.28368,36353403.49,15062877.91,1056809.74
2021-08-22 02:00:00,9840510868.0,10193765832.0,33075.73792,51519928.81,21330415.3,1061172.017
2021-08-22 03:00:00,9362521618.0,11525410099.0,82494905.49,54455955.57,16591311.03,1988691.046
2021-08-22 04:00:00,10787332450.0,13930381576.0,82375331.93,59673393.44,19063207.5,3066979.878
2021-08-22 05:00:00,11345946494.0,15945602754.0,49554.45938,51544695.13,25356119.56,1196840.128
2021-08-22 06:00:00,10122857234.0,11416491531.0,118298550.1,57191819.26,23826014.86,1084139.274
2021-08-22 07:00:00,11752709563.0,10987426068.0,101800.9361,73387323.68,21197947.64,1065272.925
2021-08-22 08:00:00,10850047577.0,11605631662.0,82749085.89,66447629.45,19148759.36,1066851.753
2021-08-22 09:00:00,14109399501.0,11455911637.0,44866.69535,72535324.15,25463708.37,1086291.362
2021-08-22 10:00:00,12333786643.0,11308987266.0,48022347.45,58989816.35,21653439.18,1092198.764
2021-08-22 11:00:00,7948028263.0,11136147313.0,64507.12097,61223237.99,60601849.63,1146500.537
2021-08-22 12:00:00,12514702121.0,10597401355.0,126365478.0,59597670.17,85416049.0,1216979.859
2021-08-22 13:00:00,9807509869.0,11726703733.0,81513.89583,55022793.41,87940603.48,1515205.88
2021-08-22 14:00:00,11811674773.0,12640210262.0,36660.47611,64279364.3,160587335.9,1671557.343
2021-08-22 15:00:00,11908822601.0,11607487792.0,37992531.12,45431258.18,106713734.3,1686475.967
2021-08-22 16:00:00,12477983601.0,12670531089.0,45071.8475,41151230.86,127568447.0,1254944.263
2021-08-22 17:00:00,12751820311.0,13107302431.0,44438.7775,36699404.42,131844428.7,1136717.737
2021-08-22 18:00:00,9876514355.0,15477877995.0,126255647.8,36003398.11,173438115.7,1139586.608
2021-08-22 19:00:00,12780147711.0,12727057217.0,65745.66576,25444854.23,107553561.5,1244859.77
2021-08-22 20:00:00,13712946934.0,12511715575.0,82478268.53,32009187.07,120660494.4,1190558.043
2021-08-22 21:00:00,15674734940.0,12551890633.0,148571.1346,38887592.82,138925026.3,1133862.68
2021-08-22 22:00:00,15198246446.0,13311824090.0,75111.30076,28043092.62,108424754.7,943046.7392
2021-08-22 23:00:00,14727892151.0,8540146770.0,80091010.36,173102295.9,46870356.07,893274.956
2021-08-23 00:00:00,14084643026.0,7536448181.0,81948096.28,145235420.4,68669186.46,880415.6913
2021-08-23 01:00:00,17280832812.0,11700820510.0,36115.67243,180282150.4,64046009.59,876573.1885
2021-08-23 02:00:00,14862053045.0,12026877639.0,53669789.35,158252130.0,19699511.15,865500.9585
2021-08-23 03:00:00,12863850959.0,12644472465.0,101106.0432,123024480.2,17116342.18,2075510.833
2021-08-23 04:00:00,15240613308.0,10928020039.0,90681.65688,175455619.1,17670576.51,2814267.487
2021-08-23 05:00:00,18218077216.0,10728424373.0,82783932.56,157414036.7,27154229.24,918366.0551
2021-08-23 06:00:00,17530700326.0,9038573760.0,95425.08826,141075768.4,68471038.75,868424.6269
2021-08-23 07:00:00,15308281669.0,10044392360.0,43651250.08,146093293.8,27424215.75,878260.3331
2021-08-23 08:00:00,12247795351.0,9485758996.0,83648.22076,97349234.91,22689399.54,862337.482
2021-08-23 09:00:00,13201495213.0,12509609070.0,49894331.27,76381259.69,43972666.96,869074.3767
2021-08-23 10:00:00,11719029595.0,10212708516.0,126348118.6,57863963.76,61225975.94,917736.3286
2021-08-23 11:00:00,11547168141.0,9136427990.0,73586.00736,52851880.77,22320346.49,963100.3578
2021-08-23 12:00:00,12218131961.0,15323351395.0,87728.55278,39287227.62,26341244.15,1034191.931
2021-08-23 13:00:00,12778069462.0,15648457624.0,82768.26938,28120417.71,72410082.7,1234095.835
2021-08-23 14:00:00,11594349151.0,13643596150.0,31500194.64,46223365.07,170441753.9,1256484.095
2021-08-23 15:00:00,14789827571.0,15987345652.0,82323408.0,30746862.49,112823894.8,1184860.993
2021-08-23 16:00:00,10722538376.0,8436508065.0,81366.67257,40033974.38,174272547.0,1230590.369
2021-08-23 17:00:00,12180578196.0,7481945610.0,56215.21451,35393396.15,126283868.9,1215907.778
2021-08-23 18:00:00,11448057519.0,6191564603.0,82491608.97,70356851.42,118162283.2,1114823.242
2021-08-23 19:00:00,12591508686.0,8277846262.0,86694490.86,105726426.4,115436976.7,1045354.166
2021-08-23 20:00:00,13323285186.0,7785436193.0,82578739.77,134941007.9,97985503.45,1553016.168
2021-08-23 21:00:00,17756457330.0,12507702081.0,38909.94569,167525390.7,109122469.3,970837.9092
2021-08-23 22:00:00,20537005439.0,10326870371.0,86147.67569,195094338.0,88605879.63,910852.5087
2021-08-23 23:00:00,17331099451.0,13617228961.0,44067071.49,245665669.2,153732230.2,873336.5486
2021-08-24 00:00:00,15733563451.0,10886428413.0,81741233.53,168194195.8,87561726.95,856453.7537
2021-08-24 01:00:00,15897674433.0,13738188410.0,67803.46931,113948595.5,127984518.7,844666.2186
2021-08-24 02:00:00,16634823020.0,12744440068.0,57866.3459,129084338.7,130308075.4,845340.953
2021-08-24 03:00:00,22031982037.0,16460447088.0,85218540.1,86816920.42,137596512.9,2239859.887
2021-08-24 04:00:00,24058180971.0,13072725476.0,118484.3084,93151362.5,123208180.2,2733139.056
2021-08-24 05:00:00,21006400783.0,11073468023.0,56253.54472,97310255.72,124708472.0,864483.0189
2021-08-24 06:00:00,15614019292.0,14655754715.0,82786375.62,94899743.01,124182721.6,851036.6231
2021-08-24 07:00:00,16281425359.0,11086415847.0,36182227.25,91749815.91,139149120.1,840056.4311
2021-08-24 08:00:00,17361437192.0,9746521655.0,53775.14333,103070412.4,161655745.4,829018.4889
2021-08-24 09:00:00,17697134880.0,11797935048.0,71221.125,79108906.96,132023135.2,845501.9281
2021-08-24 10:00:00,17910099261.0,12270299113.0,118479508.1,60544257.67,109946995.8,850946.3132
2021-08-24 11:00:00,13862234062.0,12411419942.0,144554.7358,40245603.36,102099645.4,881508.8608
